FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,JournalCode,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,AutoReverse,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber
1,10252025BLU4,488,60,0,60,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-670.00, ,N,20251025, ,023, , 
1,10252025BLU4,489,60,0,60,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,893.00, ,N,20251025, ,040, , 
1,10252025BLU4,490,60,0,60,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-797.00, ,N,20251025, ,040, , 
1,10252025BLU4,491,60,0,60,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-5.00, ,N,20251025, ,041, , 
1,10252025BLU4,492,60,0,60,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,80.00, ,N,20251025, ,043, , 
1,10252025BLU4,493,60,0,60,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-97.00, ,N,20251025, ,043, , 
1,10252025BLU4,494,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-99.00, ,N,20251025, ,012, , 
1,10252025BLU4,495,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,145.00, ,N,20251025, ,016, , 
1,10252025BLU4,496,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-99.00, ,N,20251025, ,016, , 
1,10252025BLU4,497,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,850.00, ,N,20251025, ,018, , 
1,10252025BLU4,498,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-875.00, ,N,20251025, ,018, , 
1,10252025BLU4,499,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,1504.00, ,N,20251025, ,027, , 
1,10252025BLU4,500,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-1612.00, ,N,20251025, ,027, , 
1,10252025BLU4,501,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-99.00, ,N,20251025, ,036, , 
1,10252025BLU4,502,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,401.00, ,N,20251025, ,093, , 
1,10252025BLU4,503,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-476.00, ,N,20251025, ,093, , 
1,10252025BLU4,504,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,405.00, ,N,20251025, ,500, , 
1,10252025BLU4,505,70,0,70,410285,NL,,20251025,AMBULATORY,Revenue,USD,0,-266.00, ,N,20251025, ,500, , 
1,10252025BLU4,506,10,0,10,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,198.00, ,N,20251025, ,027, , 
1,10252025BLU4,507,10,0,10,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-544.00, ,N,20251025, ,027, , 
1,10252025BLU4,508,10,0,10,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-452.00, ,N,20251025, ,012, , 
1,10252025BLU4,509,35,0,35,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,188.00, ,N,20251025, ,028, , 
1,10252025BLU4,510,35,0,35,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-293.00, ,N,20251025, ,028, , 
1,10252025BLU4,511,35,0,35,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-99.00, ,N,20251025, ,012, , 
1,10252025BLU4,512,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-193.00, ,N,20251025, ,100, , 
1,10252025BLU4,513,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,579.00, ,N,20251025, ,150, , 
1,10252025BLU4,514,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-712.00, ,N,20251025, ,150, , 
1,10252025BLU4,515,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-265.00, ,N,20251025, ,200, , 
1,10252025BLU4,516,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,244.00, ,N,20251025, ,500, , 
1,10252025BLU4,517,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-616.00, ,N,20251025, ,500, , 
1,10252025BLU4,518,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-145.00, ,N,20251025, ,520, , 
1,10252025BLU4,519,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,564.00, ,N,20251025, ,555, , 
1,10252025BLU4,520,36,0,36,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-730.00, ,N,20251025, ,555, , 
1,10252025BLU4,521,41,0,41,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,188.00, ,N,20251025, ,010, , 
1,10252025BLU4,522,41,0,41,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-188.00, ,N,20251025, ,010, , 
1,10252025BLU4,523,41,0,41,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,1393.00, ,N,20251025, ,100, , 
1,10252025BLU4,524,41,0,41,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-6951.00, ,N,20251025, ,100, , 
1,10252025BLU4,525,41,0,41,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,326.00, ,N,20251025, ,200, , 
1,10252025BLU4,526,41,0,41,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-326.00, ,N,20251025, ,200, , 
1,10252025BLU4,527,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,746.00, ,N,20251025, ,999, , 
1,10252025BLU4,528,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-1885.00, ,N,20251025, ,999, , 
1,10252025BLU4,529,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,1742.00, ,N,20251025, ,020, , 
1,10252025BLU4,530,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-2395.00, ,N,20251025, ,020, , 
1,10252025BLU4,531,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-133.00, ,N,20251025, ,021, , 
1,10252025BLU4,532,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-265.00, ,N,20251025, ,040, , 
1,10252025BLU4,533,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,133.00, ,N,20251025, ,041, , 
1,10252025BLU4,534,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-133.00, ,N,20251025, ,041, , 
1,10252025BLU4,535,60,0,60,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-471.00, ,N,20251025, ,043, , 
1,10252025BLU4,536,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-318.00, ,N,20251025, ,012, , 
1,10252025BLU4,537,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-145.00, ,N,20251025, ,016, , 
1,10252025BLU4,538,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-188.00, ,N,20251025, ,018, , 
1,10252025BLU4,539,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,523.00, ,N,20251025, ,027, , 
1,10252025BLU4,540,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-656.00, ,N,20251025, ,027, , 
1,10252025BLU4,541,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,515.00, ,N,20251025, ,028, , 
1,10252025BLU4,542,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-246.00, ,N,20251025, ,028, , 
1,10252025BLU4,543,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-201.00, ,N,20251025, ,035, , 
1,10252025BLU4,544,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-124.00, ,N,20251025, ,086, , 
1,10252025BLU4,545,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-372.00, ,N,20251025, ,088, , 
1,10252025BLU4,546,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,376.00, ,N,20251025, ,093, , 
1,10252025BLU4,547,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-1711.00, ,N,20251025, ,093, , 
1,10252025BLU4,548,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,357.00, ,N,20251025, ,500, , 
1,10252025BLU4,549,70,0,70,410295,NL,,20251025,AMBULATORY,Revenue,USD,0,-1852.00, ,N,20251025, ,500, , 
1,10252025BLU4,550,60,0,60,411210,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,1135.28, ,N,20251025, ,102, , 
1,10252025BLU4,551,10,0,10,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,139.30, ,N,20251025, ,022, , 
1,10252025BLU4,552,10,0,10,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,141.24, ,N,20251025, ,027, , 
1,10252025BLU4,553,10,0,10,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,582.04, ,N,20251025, ,012, , 
1,10252025BLU4,554,10,0,10,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-200.99, ,N,20251025, ,012, , 
1,10252025BLU4,555,35,0,35,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,2276.38, ,N,20251025, ,028, , 
1,10252025BLU4,556,35,0,35,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-2.14, ,N,20251025, ,028, , 
1,10252025BLU4,557,35,0,35,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,4812.38, ,N,20251025, ,012, , 
1,10252025BLU4,558,35,0,35,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-10.90, ,N,20251025, ,012, , 
1,10252025BLU4,559,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,20411.16, ,N,20251025, ,100, , 
1,10252025BLU4,560,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-868.88, ,N,20251025, ,100, , 
1,10252025BLU4,561,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,7438.50, ,N,20251025, ,150, , 
1,10252025BLU4,562,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-444.10, ,N,20251025, ,150, , 
1,10252025BLU4,563,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,2411.30, ,N,20251025, ,200, , 
1,10252025BLU4,564,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-32.32, ,N,20251025, ,200, , 
1,10252025BLU4,565,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-68.94, ,N,20251025, ,350, , 
1,10252025BLU4,566,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,51.50, ,N,20251025, ,520, , 
1,10252025BLU4,567,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,9434.83, ,N,20251025, ,555, , 
1,10252025BLU4,568,36,0,36,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-398.73, ,N,20251025, ,555, , 
1,10252025BLU4,569,41,0,41,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,137.84, ,N,20251025, ,010, , 
1,10252025BLU4,570,41,0,41,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,31895.19, ,N,20251025, ,100, , 
1,10252025BLU4,571,41,0,41,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-2739.57, ,N,20251025, ,100, , 
1,10252025BLU4,572,41,0,41,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,2493.85, ,N,20251025, ,200, , 
1,10252025BLU4,573,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,1599.39, ,N,20251025, ,102, , 
1,10252025BLU4,574,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,896.10, ,N,20251025, ,230, , 
1,10252025BLU4,575,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-102.12, ,N,20251025, ,230, , 
1,10252025BLU4,576,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,460.55, ,N,20251025, ,241, , 
1,10252025BLU4,577,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,196.32, ,N,20251025, ,242, , 
1,10252025BLU4,578,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-0.34, ,N,20251025, ,242, , 
1,10252025BLU4,579,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,18902.77, ,N,20251025, ,999, , 
1,10252025BLU4,580,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-2016.79, ,N,20251025, ,999, , 
1,10252025BLU4,581,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,16361.00, ,N,20251025, ,020, , 
1,10252025BLU4,582,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-7744.06, ,N,20251025, ,020, , 
1,10252025BLU4,583,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,3259.88, ,N,20251025, ,021, , 
1,10252025BLU4,584,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-2135.05, ,N,20251025, ,021, , 
1,10252025BLU4,585,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,2501.76, ,N,20251025, ,023, , 
1,10252025BLU4,586,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-1262.12, ,N,20251025, ,023, , 
1,10252025BLU4,587,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,5435.67, ,N,20251025, ,040, , 
1,10252025BLU4,588,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-3709.75, ,N,20251025, ,040, , 
1,10252025BLU4,589,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,4311.61, ,N,20251025, ,041, , 
1,10252025BLU4,590,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-3553.24, ,N,20251025, ,041, , 
1,10252025BLU4,591,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,2782.33, ,N,20251025, ,042, , 
1,10252025BLU4,592,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-2057.91, ,N,20251025, ,042, , 
1,10252025BLU4,593,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,827.14, ,N,20251025, ,043, , 
1,10252025BLU4,594,60,0,60,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-116.22, ,N,20251025, ,043, , 
1,10252025BLU4,595,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,7762.50, ,N,20251025, ,012, , 
1,10252025BLU4,596,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-245.51, ,N,20251025, ,012, , 
1,10252025BLU4,597,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,324.60, ,N,20251025, ,016, , 
1,10252025BLU4,598,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,2166.63, ,N,20251025, ,018, , 
1,10252025BLU4,599,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-1.83, ,N,20251025, ,018, , 
1,10252025BLU4,600,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,10205.70, ,N,20251025, ,027, , 
1,10252025BLU4,601,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-267.30, ,N,20251025, ,027, , 
1,10252025BLU4,602,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,1444.67, ,N,20251025, ,028, , 
1,10252025BLU4,603,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-1.35, ,N,20251025, ,028, , 
1,10252025BLU4,604,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,160.02, ,N,20251025, ,035, , 
1,10252025BLU4,605,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,12705.20, ,N,20251025, ,036, , 
1,10252025BLU4,606,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,2245.78, ,N,20251025, ,086, , 
1,10252025BLU4,607,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,6705.28, ,N,20251025, ,088, , 
1,10252025BLU4,608,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-454.30, ,N,20251025, ,088, , 
1,10252025BLU4,609,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,130.76, ,N,20251025, ,090, , 
1,10252025BLU4,610,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-95.67, ,N,20251025, ,090, , 
1,10252025BLU4,611,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,1030.74, ,N,20251025, ,091, , 
1,10252025BLU4,612,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,8099.30, ,N,20251025, ,093, , 
1,10252025BLU4,613,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-72.92, ,N,20251025, ,093, , 
1,10252025BLU4,614,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,12612.11, ,N,20251025, ,500, , 
1,10252025BLU4,615,70,0,70,411215,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-130.81, ,N,20251025, ,500, , 
1,10252025BLU4,616,36,0,36,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,20.00, ,N,20251025, ,000, , 
1,10252025BLU4,617,36,0,36,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,136.66, ,N,20251025, ,100, , 
1,10252025BLU4,618,36,0,36,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,80.00, ,N,20251025, ,150, , 
1,10252025BLU4,619,36,0,36,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,193.60, ,N,20251025, ,200, , 
1,10252025BLU4,620,36,0,36,412255,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,135.11, ,N,20251025, ,500, , 
1,10252025BLU4,621,41,0,41,412255,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,239.13, ,N,20251025, ,100, , 
1,10252025BLU4,622,41,0,41,412255,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,35.00, ,N,20251025, ,200, , 
1,10252025BLU4,623,60,0,60,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,30.00, ,N,20251025, ,999, , 
1,10252025BLU4,624,60,0,60,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,735.98, ,N,20251025, ,020, , 
1,10252025BLU4,625,60,0,60,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,261.49, ,N,20251025, ,021, , 
1,10252025BLU4,626,60,0,60,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,511.83, ,N,20251025, ,040, , 
1,10252025BLU4,627,60,0,60,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,787.53, ,N,20251025, ,041, , 
1,10252025BLU4,628,60,0,60,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,159.27, ,N,20251025, ,042, , 
1,10252025BLU4,629,60,0,60,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,40.00, ,N,20251025, ,043, , 
1,10252025BLU4,630,70,0,70,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,325.42, ,N,20251025, ,012, , 
1,10252025BLU4,631,70,0,70,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,93.89, ,N,20251025, ,027, , 
1,10252025BLU4,632,70,0,70,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,21.98, ,N,20251025, ,028, , 
1,10252025BLU4,633,70,0,70,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,447.21, ,N,20251025, ,036, , 
1,10252025BLU4,634,70,0,70,412255,NL,,20251025,AMBULATORY,Contra A/R,USD,0,144.81, ,N,20251025, ,090, , 
1,10252025BLU4,635,36,0,36,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,6.78, ,N,20251025, ,150, , 
1,10252025BLU4,636,36,0,36,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,18.37, ,N,20251025, ,200, , 
1,10252025BLU4,637,41,0,41,412355,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,34.43, ,N,20251025, ,100, , 
1,10252025BLU4,638,41,0,41,412355,NL,,20251025,AMBULATORY,Contra Revenue,USD,0,-92.70, ,N,20251025, ,100, , 
1,10252025BLU4,639,60,0,60,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,5.00, ,N,20251025, ,242, , 
1,10252025BLU4,640,60,0,60,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,6.78, ,N,20251025, ,040, , 
1,10252025BLU4,641,60,0,60,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,29.63, ,N,20251025, ,041, , 
1,10252025BLU4,642,60,0,60,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,27.25, ,N,20251025, ,042, , 
1,10252025BLU4,643,70,0,70,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,19.67, ,N,20251025, ,012, , 
1,10252025BLU4,644,70,0,70,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,15.00, ,N,20251025, ,016, , 
1,10252025BLU4,645,70,0,70,412355,NL,,20251025,AMBULATORY,Contra A/R,USD,0,21.97, ,N,20251025, ,036, , 